,index,entity_id,event_type,event,time,pathway,run_number,timestamp,resource_id,rank,snapshot_time,x,y_final,label,resource,x_final,row,y,icon
203,58,13,queue,wait_here_triage,58.092214554307,,,,,1.0,60,50,225.0,Arrived<br>in ED,,50.0,0.0,,👩🏻‍🦰
204,60,14,queue,wait_here_triage,58.2912174391219,,,,,2.0,60,50,225.0,Arrived<br>in ED,,35.0,0.0,,🧕🏿
205,13,1,queue,ward,18.781710042933145,,,,,1.0,19,160,50.0,Admitted<br>to Ward,,160.0,0.0,,🧔🏼
206,13,1,queue,ward,18.781710042933145,,,,,1.0,20,160,50.0,Admitted<br>to Ward,,160.0,0.0,,🧔🏼
207,49,7,queue,ward,45.87257681777626,,,,,1.0,46,160,50.0,Admitted<br>to Ward,,160.0,0.0,,👳🏽
208,49,7,queue,ward,45.87257681777626,,,,,1.0,47,160,50.0,Admitted<br>to Ward,,160.0,0.0,,👳🏽
209,53,10,queue,ward,55.753384076629395,,,,,1.0,56,160,50.0,Admitted<br>to Ward,,160.0,0.0,,👩🏼‍🦱
210,53,10,queue,ward,55.753384076629395,,,,,1.0,57,160,50.0,Admitted<br>to Ward,,160.0,0.0,,👩🏼‍🦱
211,54,9,queue,ward,56.550592236584194,,,,,2.0,57,160,50.0,Admitted<br>to Ward,,145.0,0.0,,👨🏿‍🦳
212,55,12,queue,ward,56.87288470848032,,,,,3.0,57,160,50.0,Admitted<br>to Ward,,130.0,0.0,,👨🏼‍🔬
213,54,9,queue,ward,56.550592236584194,,,,,1.0,58,160,50.0,Admitted<br>to Ward,,160.0,0.0,,👨🏿‍🦳
214,55,12,queue,ward,56.87288470848032,,,,,2.0,58,160,50.0,Admitted<br>to Ward,,145.0,0.0,,👨🏼‍🔬
